time_s,mps,grade
0.0,0.0,-0.0037
1.0,0.6515381083168895,-0.0037
2.0,0.9864975763652513,-0.0037
3.0,1.2166670398712953,-0.0037
4.0,1.3638533593871431,-0.0037
5.0,1.5541611101753274,-0.0015
6.0,1.9157039051706333,-0.0001
7.0,2.5341125643029594,-0.0001
8.0,3.430089643618186,-0.0001
9.0,4.536790963764674,-0.0001
10.0,5.715585324888909,-0.0001
11.0,6.820350809687738,-0.0001
12.0,7.748765489655104,-0.0001
13.0,8.440411468411865,0.0006
14.0,8.856025757572132,0.0006
15.000000000000002,8.972145010553492,0.0006
16.0,8.792494587535026,-0.0003
17.0,8.36796600850932,-0.0014
18.0,7.806762020448701,-0.0014
19.0,7.25789840791305,-0.0014
20.0,6.867463847714427,-0.0031
21.0,6.728227297982521,-0.0039
22.0,6.855522734282043,-0.0039
23.0,7.201152852374356,-0.0039
24.0,7.6904434342862,-0.0043
25.0,8.256370638229157,-0.0052
26.0,8.849306912441552,-0.0052
27.0,9.427308350776162,-0.0052
28.0,9.945104797322589,-0.0053
29.000000000000004,10.357392805453037,-0.0054
30.000000000000004,10.642418711242613,-0.0054
31.000000000000004,10.817578742517277,-0.0053
32.0,10.922488456933927,-0.0052
33.0,10.99862614329675,-0.0052
34.0,11.092792105464842,-0.0053
35.0,11.26229756043918,-0.0053
36.0,11.55384296720162,-0.0053
37.0,11.959046150843312,-0.0053
38.0,12.378618664236132,-0.0053
39.0,12.641092575503103,-0.0049
40.0,12.58627596699249,-0.0048
41.0,12.156857688893423,-0.0042
42.0,11.435528216930752,-0.0026
43.0,10.612814859637803,-0.0026
44.0,9.899335429998258,-0.0006
45.0,9.423250122339265,0.0009
46.0,9.177041592291832,0.0009
47.0,9.038004637516519,0.0015
48.0,8.828185155463364,0.0025
49.0,8.372855530293844,0.0025
50.0,7.546616371522331,0.0025
51.0,6.33247060098851,-0.0011
52.0,4.896796975951496,-0.0022
53.0,3.594139882748554,-0.0022
54.0,2.8284051878636234,-0.0022
55.0,2.849061231370369,-0.0022
56.0,3.642370603436622,-0.0022
57.0,4.991362344571239,-0.0022
58.00000000000001,6.632897236409764,-0.0112
59.00000000000001,8.37372048057848,-0.0148
60.00000000000001,10.097679651792749,-0.0148
61.00000000000001,11.717926554926152,-0.0167
62.00000000000001,13.159520935315976,-0.0307
63.00000000000001,14.381583242792972,-0.0307
64.0,15.389801320093298,-0.039
65.0,16.222892602618625,-0.0411
66.0,16.93291276065783,-0.0391
67.0,17.563136215431,-0.0382
68.0,18.122211252378918,-0.0237
69.0,18.573216637036477,-0.0168
70.0,18.854616900461757,-0.0037
71.0,18.929158104248245,0.0079
72.0,18.830967441854575,0.0136
73.0,18.66365732384474,0.0221
74.0,18.537625771622203,0.0245
75.0,18.501302972438467,0.0273
76.0,18.525052194429886,0.0315
77.0,18.535263728608253,0.0336
78.0,18.454935026804193,0.0392
79.0,18.22389425556252,0.0428
80.0,17.809411069794717,0.0461
81.0,17.22222918881944,0.0491
82.0,16.5274432333145,0.0496
83.0,15.826769801864954,0.0484
84.0,15.202533483972287,0.0476
85.0,14.65204004425768,0.0433
86.0,14.071444123284458,0.0429
87.0,13.312628033468417,0.0378
88.0,12.269817187277125,0.0378
89.0,10.942313050094283,0.0355
90.0,9.449195141314812,0.0347
91.0,7.994761399505388,0.0347
92.0,6.812314659331353,0.0347
93.0,6.115865539029908,0.0347
94.0,6.047677530646698,0.0347
95.0,6.620357077995396,0.0347
96.0,7.706608764401314,0.0347
97.0,9.101569175439984,0.0343
98.0,10.60832466414243,0.0343
99.0,12.088603281686083,0.0343
100.0,13.461410972934466,0.0293
101.0,14.673594312135322,0.029
102.0,15.68517179054665,0.0211
103.0,16.483902808002238,0.0179
104.0,17.095964955486878,0.0073
105.0,17.565397792557828,0.0044
106.0,17.924665511528502,-0.006999999999999999
107.0,18.186840242076087,-0.0092
108.0,18.358873775542893,-0.0143
109.0,18.4605904326699,-0.0155
110.0,18.528711866935847,-0.0163
111.0,18.596899653458536,-0.012
112.0,18.674267777512583,-0.0084
113.0,18.74458432023005,-0.0016
114.0,18.783301730352274,0.0076
115.00000000000001,18.77881140812701,0.0121
116.00000000000001,18.742854867705933,0.0214
117.00000000000001,18.70330592607703,0.0233
118.00000000000001,18.683248717998886,0.0255
119.00000000000001,18.670376209555545,0.0238
120.00000000000001,18.59490383760794,0.0223
121.00000000000001,18.353152533320984,0.0178
122.00000000000001,17.881158543911216,0.0142
123.00000000000001,17.219435479439536,0.0112
124.00000000000001,16.505224195527834,0.0067
125.00000000000001,15.89469190161925,0.0056
126.00000000000001,15.48177176401654,0.0029
127.00000000000001,15.277174328404625,0.0028
128.0,15.243446130273815,0.0045
129.0,15.333088400999776,0.0046
130.0,15.500897454012698,0.0111
131.0,15.70316643802061,0.0115
132.0,15.901377442394786,0.0209
133.0,16.071947370098172,0.0222
134.0,16.211450165074837,0.0312
135.0,16.329598446457556,0.033
136.0,16.43740208334664,0.0387
137.0,16.544274347510576,0.0397
138.0,16.66248903802884,0.0412
139.0,16.806980935230854,0.0399
140.0,16.99301752904211,0.0388
141.0,17.23550052328477,0.0352
142.0,17.539984861596317,0.034
143.0,17.892500320982567,0.0303
144.0,18.261680330878804,0.0299
145.0,18.60002602154289,0.0293
146.0,18.846134867038042,0.0299
147.0,18.94861641502964,0.0303
148.0,18.891504756396486,0.03
149.0,18.693959088723457,0.0284
150.0,18.398222705436858,0.0259
151.0,18.05941146328942,0.0199
152.0,17.737564067126783,0.0172
153.0,17.4956795896585,0.0071
154.0,17.392532786458847,0.0036
155.0,17.455864542154412,-0.0038
156.0,17.653543326130002,-0.0083
157.0,17.898953720497563,-0.0116
158.0,18.098428642543702,-0.0129
159.0,18.20416991008762,-0.0123
160.0,18.230580187837006,-0.0083
161.0,18.22688799098028,-0.0045
162.0,18.234006177035496,-0.0006
163.0,18.263909182749742,0.0042
164.0,18.31453466438991,0.0053
165.0,18.392069403021637,0.0062
166.0,18.5091864085927,0.0054
167.0,18.665586353363718,0.0046
168.0,18.83539106090433,0.0057
169.0,18.970203667610264,0.0076
170.0,19.01570663901095,0.0132
171.0,18.934546308241224,0.0203
172.0,18.721833082002327,0.0247
173.0,18.405973007326793,0.0357
174.0,18.03646055426675,0.0384
175.0,17.66738047074076,0.0431
176.0,17.34895908040784,0.0446
177.0,17.124104956849308,0.0454
178.0,17.020292868837945,0.0441
179.0,17.041713874723502,0.0437
180.0,17.169375154337743,0.0417
181.0,17.371378062739375,0.0415
182.0,17.61688828834655,0.041
183.0,17.878796854809693,0.0419
184.0,18.12836494163637,0.0426
185.0,18.339647860812377,0.0448
186.0,18.502666960507085,0.0451
187.0,18.630062030799944,0.0453
188.0,18.745050275186866,0.0426
189.0,18.853519123377573,0.0407
190.0,18.9273950120836,0.0315
191.0,18.920409838884712,0.0269
192.0,18.799567280877646,0.0189
193.0,18.557749242148464,0.0107
194.0,18.192161738236802,0.0071
195.0,17.673001609303597,0.0002
196.0,16.944620704354868,-0.0012
197.0,15.965440904677278,-0.0037
198.0,14.7501642160228,-0.0049
199.0,13.37585975735178,-0.0062
200.0,11.938456441298985,-0.0074
201.0,10.489311487025525,-0.0101
202.0,9.013855954523047,-0.0101
203.0,7.473804796218293,-0.0122
204.0,5.8612082928861815,-0.0165
205.0,4.221669226877012,-0.0165
206.0,2.6677809489083506,-0.0165
207.0,1.4095625260112299,-0.0165
208.0,0.0,-0.0165
209.0,0.0,-0.0165
210.0,0.0,-0.0165
211.0,0.0,-0.0165
212.0,0.0,-0.0165
213.0,0.0,-0.0165
214.0,0.0,-0.0165
215.0,0.0,-0.0165
216.0,0.0,-0.0165
217.0,0.0,-0.0165
218.0,0.0,-0.0165
219.0,0.0,-0.0165
220.0,0.0,-0.0165
221.0,0.0,-0.0165
222.0,0.0,-0.0165
223.0,0.0,-0.0165
224.0,0.0,-0.0165
225.0,0.0,-0.0165
226.0,0.0,-0.0165
227.0,0.0,-0.0165
228.0,0.0,-0.0165
229.00000000000003,0.0,-0.0165
230.00000000000003,0.0,-0.0165
231.00000000000003,0.0,-0.0165
232.00000000000003,2.0460060705291565,-0.0165
233.00000000000003,3.602954487396459,-0.0165
234.00000000000003,5.211492988808932,-0.0165
235.00000000000003,6.609513506814297,-0.0216
236.00000000000003,7.71791792165868,-0.0235
237.00000000000003,8.536506645370737,-0.0235
238.00000000000003,9.087532256255487,-0.0235
239.00000000000003,9.427973336558452,-0.0272
240.00000000000003,9.670390012472083,-0.0283
241.00000000000003,9.963864560515312,-0.0283
242.00000000000003,10.442444624682551,-0.0291
243.00000000000003,11.175681972247396,-0.0296
244.00000000000003,12.146745815318384,-0.0296
245.00000000000003,13.262301742193708,-0.0289
246.00000000000003,14.389000589610088,-0.0288
247.00000000000003,15.410822931169074,-0.0285
248.00000000000003,16.278274272204392,-0.0284
249.00000000000003,17.006854937424023,-0.0294
250.00000000000003,17.63099155679418,-0.0298
251.00000000000003,18.16844624635974,-0.0325
252.00000000000003,18.621913186949307,-0.0332
253.00000000000003,18.99624863291354,-0.035
254.00000000000003,19.300433490811038,-0.0345
255.00000000000003,19.51354580218638,-0.0341
256.0,19.541552725165452,-0.0299
257.0,19.23730121199035,-0.0268
258.0,18.495083133825204,-0.0229
259.0,17.342572739643927,-0.0161
260.0,15.959154368875723,-0.0142
261.0,14.601381327115652,-0.0065
262.0,13.46959339056601,-0.0065
263.0,12.594458537631274,0.0013
264.0,11.812292224477849,0.0013
265.0,10.845386244834996,0.0052
266.0,9.456546098953911,0.0086
267.0,7.615236904109974,0.0086
268.0,5.575118110948634,0.0093
269.0,3.7637451995640214,0.0137
270.0,2.5342322625354194,0.0137
271.0,1.9994054803735617,0.0137
272.0,2.0734144624309985,0.0137
273.0,2.596632727664134,0.0137
274.0,3.388744561257713,0.0137
275.0,4.234841317517439,0.0137
276.0,4.893737035297063,0.0137
277.0,5.1881761749359825,0.014
278.0,5.126607408624078,0.0148
279.0,4.905511983527382,0.0148
280.0,4.758957693363895,0.0148
281.0,4.818264650377128,0.0148
282.0,5.0879898154386884,0.0148
283.0,5.4802205572816405,0.0143
284.0,5.855188076837321,0.0115
285.0,6.074919744374134,0.0115
286.0,6.046413771636551,0.0115
287.0,5.731451628622424,0.0115
288.0,5.156244133835307,0.0115
289.0,4.424037911735841,0.0056
290.0,3.6882726173978004,0.0048
291.0,3.0894488333131074,0.0048
292.0,2.6856428010623765,0.0048
293.0,2.4211731657491575,0.0048
294.0,2.1934584955875365,0.0048
295.0,1.9593906290247578,0.0048
296.0,1.734835783977187,0.0048
297.0,1.4992711087463724,0.0048
298.0,1.1760932397541017,0.0048
299.0,0.7729857740516742,0.0048
300.0,0.0,0.0048
